2021-01-29,1982523810
2021-01-30,2309762207
2021-01-31,2799390486
2021-02-01,2348886540
2021-02-02,2173094606
2021-02-03,2200274484
2021-02-04,2087329019
2021-02-05,2181652118
2021-02-06,2361259786
2021-02-07,2858565133
2021-02-08,2571996521
2021-02-09,2500691803
2021-02-10,2908295446
2021-02-11,3477017723
2021-02-12,2280236373
2021-02-13,2613565775
2021-02-14,2770127305
2021-02-15,2775922369
2021-02-16,2150038490
2021-02-17,2009228727
2021-02-18,2199230767
2021-02-19,2286834561
2021-02-20,2400783200
2021-02-21,2892819630
2021-02-22,2646692312
2021-02-23,2123043098
2021-02-24,2241719852
2021-02-25,2105732085
2021-02-26,2203176867
2021-02-27,2067757989
2021-02-28,2380735512
2021-03-01,2254165121
2021-03-02,2780204368
2021-03-03,2301971661
2021-03-04,2060073093
2021-03-05,2175333615
2021-03-06,2127261925
2021-03-07,2745339065
2021-03-08,2547123331
2021-03-09,2214982845
2021-03-10,2153960180
2021-03-11,2098226046
2021-03-12,1906577430
2021-03-13,2310834768
2021-03-14,2683788611
2021-03-15,2542329516
2021-03-16,2216277519
2021-03-17,2152863284
2021-03-18,2088838448
2021-03-19,2096013032
2021-03-20,1958913835
2021-03-21,2691806317
2021-03-22,2518509599
2021-03-23,2232464258
2021-03-24,2435760640
2021-03-25,2098902081
2021-03-26,2073424675
2021-03-27,1806005919
2021-03-28,2540589961
2021-03-29,2565882595
2021-03-30,2278100432
2021-03-31,2158308437
2021-04-01,2048331269
2021-04-02,2112746433
2021-04-03,1795359076
2021-04-04,2890020833
2021-04-05,2628978332
2021-04-06,2082071308
2021-04-07,2149572415
2021-04-08,2089889843
2021-04-09,2061015282
2021-04-10,2139862943
2021-04-11,2642573673
2021-04-12,2080021430
2021-04-13,2483279088
2021-04-14,2163046046
2021-04-15,2146886806
2021-04-16,2047922642
2021-04-17,2126209139
2021-04-18,2661482531
2021-04-19,2568220288
2021-04-20,2245375843
2021-04-21,2210081873
2021-04-22,2159231950
2021-04-23,2127413569
2021-04-24,2278687200
2021-04-25,2730619481
2021-04-26,2596234724
2021-04-27,2251764836
2021-04-28,2243002070
2021-04-29,2150691069
2021-04-30,2121365800
2021-05-01,2097665727
2021-05-02,2758629840
2021-05-03,2649631068
2021-05-04,1900567375
2021-05-05,2691955096
2021-05-06,2452656401
2021-05-07,2189848616
2021-05-08,2380022378
2021-05-09,2908710301
2021-05-10,2558051313
2021-05-11,2418033856
2021-05-12,2380143188
2021-05-13,2374093119
2021-05-14,2393442496
2021-05-15,2256956564
2021-05-16,2618509968
2021-05-17,2997688841
2021-05-18,2552194404
2021-05-19,2723785086
2021-05-20,2272246366
2021-05-21,2435789298
2021-05-22,2605539488
2021-05-23,3029916675
2021-05-24,2823413996
2021-05-25,2356438945
2021-05-26,2383944750
2021-05-27,2268033326
2021-05-28,2248207430
2021-05-29,2484540891
2021-05-30,2914000568
2021-05-31,2874518556
2021-06-01,2546781137
2021-06-02,2549669330
2021-06-03,1983652362
2021-06-04,2709622524
2021-06-05,2622710838
2021-06-06,3195890244
2021-06-07,2966798391
2021-06-08,2644418980
2021-06-09,2612046769
2021-06-10,2450313556
2021-06-11,2419993850
2021-06-12,2767848458
2021-06-13,3282747653
2021-06-14,3071715680
2021-06-15,2482467962
2021-06-16,2895030797
2021-06-17,2507964494
2021-06-18,2460234403
2021-06-19,2780953198
2021-06-20,3238883393
2021-06-21,3101759276
2021-06-22,2665785238
2021-06-23,2603429917
2021-06-24,2581685583
2021-06-25,2563455836
2021-06-26,2708547497
2021-06-27,3217680294
2021-06-28,3066730251
2021-06-29,2769226183
2021-06-30,2696658635
2021-07-01,2654593639
2021-07-02,2692943797
2021-07-03,2441782890
2021-07-04,3529821420
2021-07-05,3152498708
2021-07-06,2698413783
2021-07-07,2662553674
2021-07-08,2804811498
2021-07-09,2725441436
2021-07-10,3036143743
2021-07-11,3614043622
2021-07-12,3406144222
2021-07-13,3071637716
2021-07-14,2985934236
2021-07-15,2882249830
2021-07-16,2832699775
2021-07-17,3174981644
2021-07-18,3587275057
2021-07-19,3409379141
2021-07-20,3090487925
2021-07-21,3077916164
2021-07-22,3034127994
2021-07-23,2976139102
2021-07-24,3211239620
2021-07-25,3580373360
2021-07-26,3358605438
2021-07-27,3058824536
2021-07-28,2928208247
2021-07-29,2892928236
2021-07-30,2873627062
2021-07-31,3045250482
2021-08-01,3177349499
2021-08-02,3321534012
2021-08-03,3062907545
2021-08-04,2984487030
2021-08-05,2920777537
2021-08-06,2814580578
2021-08-07,3000844936
2021-08-08,3267473419
2021-08-09,3250570601
2021-08-10,2933830010
2021-08-11,2894515202
2021-08-12,2752059419
2021-08-13,2731039941
2021-08-14,2824625944
2021-08-15,3018538599
2021-08-16,3240239614
2021-08-17,2767741196
2021-08-18,2749664533
2021-08-19,2670323689
2021-08-20,2625472270
2021-08-21,2476579435
2021-08-22,3453207365
2021-08-23,2673072627
2021-08-24,2718122068
2021-08-25,2676597559
2021-08-26,2617064294
2021-08-27,2455938182
2021-08-28,2768743129
2021-08-29,3114768205
2021-08-30,2951628708
2021-08-31,2312445728
2021-09-01,2503679211
2021-09-02,2576392045
2021-09-03,2509287537
2021-09-04,2609517503
2021-09-05,3007960464
2021-09-06,2634923659
2021-09-07,2457747544
2021-09-08,2753907720
2021-09-09,2501879866
2021-09-10,2476484470
2021-09-11,2380388447
2021-09-12,3151718384
2021-09-13,2942556357
2021-09-14,2644450620
2021-09-15,2646704382
2021-09-16,2666729028
2021-09-17,2845404571
2021-09-18,3339598802
2021-09-19,3502037539
2021-09-20,3840063536
2021-09-21,2758811959
2021-09-22,3480627245
2021-09-23,2991459762
2021-09-24,2565205703
2021-09-25,2638210621
2021-09-26,3208362712
2021-09-27,2948226692
2021-09-28,2583280525
2021-09-29,2464811724
2021-09-30,2706303519
2021-10-01,2485907399
2021-10-02,2664910788
2021-10-03,2828480297
2021-10-04,3160019885
2021-10-05,2810424287
2021-10-06,2533738965
2021-10-07,2518609172
2021-10-08,2369173926
2021-10-09,2625103105
2021-10-10,2572599139
2021-10-11,3098876523
2021-10-12,2653391685
2021-10-13,2572920397
2021-10-14,2469468180
2021-10-15,2322144773
2021-10-16,2307171116
2021-10-17,2833704003
2021-10-18,2718170302
2021-10-19,2452158649
2021-10-20,2396946365
2021-10-21,2296842605
2021-10-22,2324043825
2021-10-23,2426141927
2021-10-24,2932083376
2021-10-25,2757996386
2021-10-26,2496728763
2021-10-27,2462832045
2021-10-28,2408656105
2021-10-29,2407480606
2021-10-30,2472646925
2021-10-31,3030919184
2021-11-01,2884170039
2021-11-02,2570245507
2021-11-03,2525147104
2021-11-04,2482414818
2021-11-05,2489645807
2021-11-06,2591613536
2021-11-07,3154619891
2021-11-08,2642581530
2021-11-09,2646538601
2021-11-10,2581848843
2021-11-11,2535335762
2021-11-12,2570674222
2021-11-13,2741633146
2021-11-14,3289026747
2021-11-15,3099229919
2021-11-16,2801540739
2021-11-17,2788603951
2021-11-18,2697506359
2021-11-19,2809838898
2021-11-20,2920846703
2021-11-21,3037779084
2021-11-22,3050904826
